Process_ID,Resource_ID,Allocated,Requested,Available,Priority,Wait_Time,Total_System_Resources,Hold_and_Wait,System_Load,Circular_Wait_Probability,Deadlock_State
1,8,1,3,12,8,13,44,1,1.6740376302871387,0.24,Safe
13,8,5,1,15,7,28,31,1,2.7987267524832795,0.04,Safe
4,2,6,3,4,4,5,96,1,1.3093878824201595,0.5,Safe
13,9,6,7,3,7,27,50,1,2.864479884696106,0.06,Safe
15,10,3,1,3,7,12,57,0,2.970838941520741,0.6,Safe
14,5,3,0,10,3,31,81,0,2.1786355298275035,0.26,Safe
17,2,4,7,4,4,16,65,0,1.9514462849546337,0.49,Safe
9,10,0,6,10,10,47,74,0,1.7580004668665359,0.18,Safe
16,9,1,1,3,2,28,82,0,1.5162234368753706,0.79,Deadlock
14,5,3,3,15,7,18,21,0,1.7548227833333927,0.05,Safe
16,3,4,4,0,5,27,46,1,2.9049758324726067,0.35,Safe
12,3,6,7,11,4,22,36,1,1.464009609403119,0.53,Safe
9,1,2,7,0,10,18,38,0,2.4767175549465206,0.57,Deadlock
8,7,5,2,0,9,41,30,0,2.8854548760257135,0.89,Deadlock
15,10,1,6,4,10,5,75,0,1.879364367397191,0.21,Deadlock
12,4,4,1,4,3,45,51,0,2.0892092371458966,0.03,Safe
8,6,5,1,5,1,9,32,0,2.1045526313488625,0.22,Safe
17,8,0,3,15,4,21,45,1,1.427686768466106,0.22,Safe
2,2,3,4,6,5,50,99,0,1.057653876709465,0.0,Safe
3,6,5,6,1,1,6,22,1,2.9539071629979663,0.94,Deadlock
11,4,2,1,11,6,1,82,1,1.393439792498482,0.56,Safe
14,1,0,7,12,7,1,74,1,2.884308537545861,0.04,Safe
7,3,1,3,2,6,45,47,0,2.5682402877974124,0.57,Safe
2,1,4,3,2,3,24,35,1,1.2571295717956568,0.95,Deadlock
5,8,6,6,12,7,19,52,1,2.2637396755475283,0.16,Safe
14,9,6,4,15,4,3,76,0,2.345616277177388,0.8,Deadlock
12,5,4,7,9,9,15,57,1,1.1697598306006356,0.27,Safe
4,7,0,4,10,6,4,66,1,2.6216865311178044,0.94,Deadlock
12,2,6,4,0,10,41,80,1,1.1007869391009502,0.82,Deadlock
15,3,1,0,12,10,44,48,1,2.8302890533116782,0.93,Deadlock
16,9,6,7,7,9,46,20,0,2.629996899323081,0.93,Deadlock
15,2,1,4,5,2,45,87,1,1.5392056984623774,0.93,Deadlock
19,7,5,6,8,3,18,34,0,1.2935389121989207,0.28,Safe
2,3,2,3,6,10,36,29,1,1.5934650494551752,0.86,Deadlock
15,6,4,7,4,7,20,43,1,1.5841313326745863,0.47,Safe
18,3,5,4,9,9,36,22,0,2.974601698453281,0.37,Safe
8,6,4,3,15,9,39,94,0,2.903971961511372,0.44,Safe
14,8,5,7,11,7,20,69,1,1.4247535109159628,0.1,Safe
8,3,4,5,8,2,13,38,1,1.8944046951027806,0.19,Safe
4,5,0,6,10,8,31,97,1,2.141713034228572,0.92,Deadlock
17,7,6,2,2,1,17,99,0,1.0187576343121771,0.4,Safe
1,4,7,2,8,9,18,91,1,2.45848939999148,0.03,Safe
6,3,6,4,14,7,37,74,1,2.8205987081552912,0.92,Deadlock
15,8,0,0,9,6,31,75,0,2.570011826113527,0.42,Safe
6,2,6,4,6,3,28,45,1,1.9545102005604527,0.0,Safe
7,10,2,4,7,5,5,47,0,2.236087331624725,0.05,Safe
5,10,3,3,7,3,27,63,0,1.288601110671163,0.85,Deadlock
9,7,2,4,12,8,24,25,0,1.9415908168458065,0.41,Safe
16,1,4,5,3,8,9,75,0,1.5533834055432771,0.8,Deadlock
13,2,5,3,14,8,40,27,0,2.473775771334344,0.17,Safe
7,2,6,5,2,10,3,25,1,1.6509932259816098,0.39,Safe
12,7,2,7,0,3,13,80,0,1.839809697681926,0.95,Deadlock
6,10,0,6,15,8,20,23,1,1.4142150135041174,0.3,Safe
16,6,3,4,9,2,29,33,1,2.4502780171497083,0.88,Deadlock
15,7,6,3,1,1,17,87,0,2.6423076318560197,0.11,Safe
20,3,1,2,1,10,9,69,0,2.18334408867413,0.86,Deadlock
1,6,0,2,9,2,7,27,0,1.7912135059052672,0.29,Safe
19,3,0,1,10,2,0,79,1,2.296395876847723,0.74,Deadlock
19,7,7,5,14,4,15,63,0,1.1897960251887412,0.4,Safe
12,9,6,4,4,3,19,50,0,2.28792441373995,0.72,Deadlock
8,1,1,3,14,7,1,53,1,1.8724641305789742,0.0,Safe
8,5,4,1,10,6,44,100,1,1.9444636311198742,0.84,Deadlock
20,1,6,0,4,7,9,33,1,1.6814167341791901,0.32,Safe
13,6,6,7,15,9,25,35,0,2.0575895311075163,0.37,Safe
7,5,1,5,15,10,39,56,1,2.0540948618486587,0.91,Deadlock
10,8,2,0,0,6,30,41,1,1.372173748455468,0.7,Safe
6,6,1,3,14,8,42,22,0,1.705881403198171,0.54,Safe
8,1,5,6,2,1,3,92,0,2.417737792773771,0.38,Safe
11,4,6,5,12,6,16,30,1,2.2082462241504333,0.44,Safe
20,2,1,1,0,3,8,80,0,2.0542833975702486,0.62,Safe
3,6,4,0,11,6,10,36,1,1.9274528407735767,0.76,Deadlock
11,4,1,4,1,6,36,31,0,2.121766032796697,0.61,Deadlock
5,4,0,4,3,10,43,45,0,1.7117585062762977,0.99,Deadlock
16,8,7,2,0,6,13,28,0,1.6169768860713318,0.23,Safe
9,10,2,2,10,6,19,72,1,2.090113674573314,0.58,Safe
20,8,0,5,15,5,4,81,0,1.2263851244392427,0.55,Safe
10,1,5,4,14,10,36,33,0,2.330148084306554,0.37,Safe
5,9,2,4,3,4,28,46,0,2.934545796117967,0.35,Safe
7,3,3,5,7,1,14,32,0,1.1103636744922036,0.98,Safe
5,8,4,2,14,10,31,49,0,1.7049439269552455,0.43,Safe
7,10,2,4,14,6,20,47,0,1.492044612653964,0.61,Safe
10,5,5,6,2,2,34,70,0,1.6554122123852855,0.31,Safe
11,7,1,4,14,10,41,90,0,1.5733373696903303,0.75,Deadlock
1,7,0,1,1,3,22,24,1,1.9983984169583517,0.09,Safe
16,2,2,7,15,8,44,50,1,1.5236248297050914,0.47,Deadlock
13,2,3,6,5,8,28,76,1,2.2398337510910538,0.62,Safe
16,10,5,7,10,9,44,99,0,1.1592219725100512,0.9,Safe
4,9,1,4,8,5,30,65,0,1.4500119092393955,0.84,Deadlock
10,2,0,5,12,10,6,77,0,1.4522152320072053,0.69,Safe
13,9,3,3,12,10,9,73,1,2.3147417715921295,0.79,Deadlock
14,4,2,5,10,6,33,37,0,2.9206285876650178,0.08,Safe
13,2,4,1,12,7,23,64,1,2.2753224276617057,0.3,Safe
19,5,0,1,12,3,20,96,0,1.0266572022391813,0.05,Safe
4,3,7,2,7,5,39,35,1,2.1996276748756523,0.85,Deadlock
1,6,0,2,2,5,17,85,1,1.2993748303248513,0.76,Deadlock
17,10,5,1,10,1,23,87,0,1.1009900474933116,0.41,Safe
8,3,3,1,4,5,31,22,0,2.4044971345211223,0.49,Safe
12,1,5,4,15,3,29,52,1,1.1280548219763655,0.73,Safe
17,10,0,0,13,6,32,48,1,1.0528846348254737,0.72,Deadlock
3,5,1,6,1,6,50,64,1,2.0768769402230625,0.02,Deadlock
20,1,0,2,6,10,35,74,0,2.7252355665612615,0.8,Deadlock
16,6,1,4,0,8,40,35,1,1.4291792079708068,0.07,Deadlock
13,6,7,3,4,10,27,41,0,1.1144561265394588,0.91,Safe
4,3,4,0,11,3,27,89,0,2.9055387263832504,0.58,Safe
15,5,5,7,1,4,1,94,0,1.0029622720514328,0.2,Deadlock
10,3,0,3,11,4,43,49,1,1.7171898544911828,0.63,Deadlock
12,4,4,2,0,3,10,100,0,2.137287540824581,0.5,Safe
20,5,4,5,11,5,12,33,1,1.0017075277421275,0.35,Safe
15,2,3,3,3,8,3,95,1,1.276171190757945,0.87,Deadlock
3,6,2,5,9,9,14,91,0,1.2855123609045758,0.59,Safe
10,8,1,5,1,5,47,63,0,1.4536550951773533,0.41,Deadlock
16,7,2,6,8,3,18,22,1,2.028333213969961,0.98,Deadlock
2,1,3,7,7,2,29,84,0,2.269387734372431,0.9,Deadlock
14,10,5,3,10,8,17,62,0,1.2014841962776883,0.71,Deadlock
4,1,5,1,14,7,12,84,0,1.8973473717004157,0.93,Deadlock
12,5,6,3,11,1,42,84,1,1.218364921370526,0.92,Deadlock
19,2,1,7,9,8,21,57,1,1.3744687770184332,0.13,Safe
15,10,5,7,15,5,25,88,0,2.232823009172637,0.58,Safe
13,1,1,3,6,4,0,70,1,1.461548399204981,0.96,Deadlock
6,2,5,4,3,1,40,94,1,1.6906113608654172,0.01,Deadlock
15,4,2,2,15,8,8,48,0,2.696636657482016,0.82,Deadlock
12,1,1,2,11,5,38,22,0,1.5967659414974584,0.63,Safe
5,10,4,1,4,3,5,97,0,1.2459522560809038,0.09,Safe
7,3,7,4,8,6,35,80,1,1.3285627967035119,0.47,Deadlock
16,4,6,2,6,6,33,86,1,1.5749759654432607,0.25,Deadlock
10,1,7,2,6,10,50,53,0,2.6494249287570097,0.23,Safe
5,9,2,0,13,5,6,25,1,2.141803234478525,0.11,Safe
13,3,5,5,11,9,5,58,1,1.5522876540452613,0.09,Safe
2,5,7,3,4,1,47,24,0,1.3693651436377836,0.65,Safe
20,4,3,4,15,2,29,51,1,1.9951629705534561,0.73,Deadlock
6,7,1,6,6,8,47,100,0,1.720657695909911,0.32,Safe
14,3,7,2,4,1,35,50,1,1.016160424939606,0.37,Deadlock
9,5,5,6,15,3,40,69,1,2.259992368203403,0.6,Deadlock
10,10,3,0,10,3,34,31,0,2.6350862184259416,0.63,Safe
11,6,2,4,13,9,17,95,1,1.5173099072447145,0.97,Deadlock
11,3,1,3,6,1,10,86,0,2.330969243899318,0.13,Safe
17,3,2,4,10,5,27,58,0,1.4724351236447681,0.41,Safe
19,6,7,1,10,10,31,40,0,1.374358213304038,0.31,Safe
10,7,0,6,2,2,25,26,1,1.4729803231722665,0.53,Deadlock
3,6,2,0,0,10,40,57,0,2.577461659393002,0.61,Safe
4,8,2,6,3,10,43,42,0,1.076741342882496,0.49,Deadlock
16,6,4,4,15,10,28,83,1,1.1197632223860345,0.81,Safe
16,10,6,0,14,1,49,82,0,2.2278863278205345,0.66,Safe
13,2,5,1,4,10,45,91,0,2.8413186505835037,0.95,Deadlock
9,7,4,3,5,6,34,33,0,1.640219976997455,0.92,Deadlock
18,7,5,6,15,1,13,29,1,2.4405377861960833,0.32,Safe
2,5,4,3,12,5,12,81,1,1.2820257571271196,0.92,Deadlock
13,6,1,4,9,1,49,76,0,2.3442068707675867,0.54,Safe
16,7,6,1,0,2,19,49,1,2.383347268864329,0.7,Safe
16,6,3,5,5,9,33,66,1,2.1763617577319785,0.23,Deadlock
12,2,1,4,2,8,13,94,0,2.1790474461553693,0.49,Deadlock
2,1,4,4,15,9,9,98,0,1.0947392583107107,0.36,Safe
9,7,5,6,14,3,6,75,1,2.8218402152716484,0.62,Safe
15,9,4,6,8,3,3,20,1,1.210592482148541,0.58,Safe
7,10,0,3,2,3,42,76,1,1.336232287877619,0.69,Deadlock
7,7,7,6,6,2,47,87,0,2.1474342103393553,0.03,Safe
1,9,4,0,4,8,33,67,1,1.5678961360499644,0.98,Deadlock
16,9,6,3,14,8,18,32,1,1.8991507063069433,0.8,Deadlock
17,1,0,7,5,2,36,33,0,2.011131705249971,0.26,Deadlock
19,7,6,4,10,2,36,65,1,1.093443275415854,0.72,Deadlock
15,10,0,7,11,9,3,29,0,1.5397447331349443,0.21,Safe
3,1,7,0,15,6,30,64,1,2.389843050664487,0.6,Safe
3,5,3,0,7,6,6,93,1,1.6849552139531436,0.12,Safe
7,10,1,0,11,7,32,29,1,2.9568233693217185,0.97,Deadlock
17,6,5,5,4,7,8,43,1,1.81224459953052,0.06,Safe
14,4,1,7,13,3,37,92,0,2.1267596272142755,0.23,Safe
6,8,2,5,5,3,13,33,1,1.9435771604934136,0.71,Deadlock
14,10,2,4,12,5,40,20,0,1.2648707560474866,0.9,Deadlock
19,7,3,4,6,8,25,33,1,2.9199281275590927,0.9,Deadlock
9,2,3,5,14,1,20,81,1,2.0187602470513633,0.3,Safe
16,10,6,0,15,5,27,50,0,1.6850018244476503,0.21,Safe
11,8,2,1,7,6,9,30,0,1.9639072689283321,0.9,Deadlock
13,8,3,2,8,3,3,69,1,1.830519095949514,0.92,Deadlock
6,3,7,5,4,5,26,43,1,2.1750706525126473,0.51,Safe
8,4,3,7,1,4,2,57,1,1.0453935214835877,0.4,Deadlock
15,4,0,0,12,9,11,90,0,1.0981645512385922,0.7,Safe
10,4,7,2,6,1,28,75,0,1.0519275918005764,0.98,Safe
20,9,1,6,1,8,27,78,0,1.104706522337791,0.78,Deadlock
13,3,5,0,2,9,44,85,0,1.1272580641054948,0.44,Safe
16,8,1,5,9,6,31,67,0,2.9313207955195297,0.99,Deadlock
4,7,7,2,7,3,45,97,0,1.1511146763132867,0.65,Safe
5,5,7,5,15,5,19,54,0,1.4809018482784868,0.88,Deadlock
15,5,2,4,1,2,21,53,0,2.8234760125767284,0.61,Deadlock
6,1,2,0,13,2,13,24,0,1.5262219110937842,0.26,Safe
11,1,5,6,12,8,25,36,1,2.4355309958718534,0.03,Safe
16,8,4,4,4,5,18,79,0,1.95684567166009,0.8,Deadlock
5,1,3,6,6,2,49,50,0,1.7003829070748497,0.84,Deadlock
9,1,1,6,12,2,50,97,0,1.6420976529887659,0.4,Safe
17,3,0,4,2,6,40,37,0,2.5533859070113887,0.64,Deadlock
17,8,7,7,9,4,38,27,1,1.3817189053190897,0.59,Deadlock
15,10,7,4,12,4,23,78,1,1.0164772367498787,0.35,Safe
16,1,5,5,15,10,8,94,0,2.594450693014034,0.15,Safe
18,6,0,2,4,4,43,55,1,1.352497922553558,0.91,Deadlock
9,7,7,5,8,9,2,100,1,2.4788510257854086,0.52,Safe
1,10,7,0,2,2,13,96,0,1.6274779755780078,0.33,Safe
14,5,0,3,6,10,3,52,0,2.4283587662304384,0.98,Deadlock
1,5,6,4,4,2,15,45,1,2.172307965710793,0.4,Safe
9,10,3,0,8,8,29,24,1,2.2616629570790234,0.07,Safe
16,9,5,3,11,8,10,23,0,2.279121307951983,0.85,Deadlock
13,6,0,3,5,1,49,55,1,2.1220620198966476,0.15,Deadlock
15,9,5,5,10,7,21,44,0,2.332861269301522,0.65,Safe
15,2,4,2,9,7,24,32,1,1.0759003304337325,0.01,Safe
4,5,5,0,11,2,40,55,0,1.1530340263743852,0.4,Safe
20,6,7,6,12,6,26,34,1,1.376193082704561,0.0,Safe
11,6,7,3,14,2,16,71,1,1.5325614012174584,0.5,Safe
9,6,0,0,6,1,40,77,0,1.3662236733993256,0.31,Safe
11,9,3,0,11,3,1,65,0,1.2229424699323033,0.01,Safe
2,7,6,7,14,6,50,30,1,1.4995538445182137,0.19,Deadlock
8,3,3,6,2,10,47,80,0,2.150592778656947,0.34,Deadlock
18,4,4,1,7,10,13,43,0,1.174878540361267,0.75,Safe
14,7,6,6,10,5,11,75,1,1.2510556943895283,0.52,Safe
20,5,1,5,14,8,2,44,1,1.2862720840297521,0.39,Safe
9,5,2,2,4,6,34,30,1,2.6510175063010406,0.55,Deadlock
2,5,6,5,0,4,47,82,0,1.814594373797478,0.42,Safe
1,5,0,4,6,2,4,99,0,2.331123410864823,0.12,Safe
19,2,2,0,4,7,30,34,1,2.565385356140691,0.8,Deadlock
2,7,5,6,5,6,23,40,0,1.7965448457623052,0.05,Safe
7,5,3,3,5,2,43,66,1,1.4263022140550408,0.46,Deadlock
20,5,4,6,14,10,29,71,1,2.6425940620546173,0.48,Safe
17,6,3,6,1,2,28,58,0,2.413769506007906,0.14,Deadlock
13,2,4,6,15,10,7,57,0,1.5012572751709141,0.25,Safe
2,2,7,4,2,6,43,20,1,1.5559692998583394,0.99,Deadlock
10,4,6,3,15,5,7,44,0,2.037219080597504,0.96,Deadlock
3,5,6,0,11,9,41,37,1,1.5551356986533202,0.51,Deadlock
5,4,4,3,1,7,45,72,1,1.8735858585823166,0.1,Deadlock
3,7,0,2,6,3,46,81,0,1.6442471395394254,0.16,Safe
3,10,5,7,0,10,41,82,1,1.9687974852208177,0.24,Deadlock
7,5,2,7,12,5,28,34,0,2.369801868722462,0.33,Safe
5,6,3,5,9,1,37,100,1,2.574829357150108,0.96,Deadlock
13,4,6,3,3,4,15,72,0,1.0845089961332084,0.92,Safe
14,9,5,4,5,6,10,92,0,2.6004697527342993,0.09,Safe
13,9,1,7,2,3,30,48,0,2.864195112287196,0.83,Deadlock
10,8,2,0,14,3,9,83,0,1.5924825705447607,0.89,Deadlock
14,10,7,4,1,8,39,75,0,1.3593535235177483,0.01,Safe
12,1,7,2,3,2,33,65,0,1.5258562756328473,0.78,Deadlock
1,1,5,6,8,3,20,98,0,1.271394551508756,0.15,Safe
6,9,2,7,5,8,41,22,0,2.845345534442093,0.88,Deadlock
6,9,0,0,3,9,8,27,1,2.359305291581059,0.74,Deadlock
5,5,7,7,5,4,18,97,1,2.9022494106605325,0.13,Safe
16,1,7,6,8,6,13,60,0,2.2367306337588895,0.97,Deadlock
4,7,5,1,12,1,47,79,1,2.854056536928131,0.88,Deadlock
3,1,5,0,10,1,15,60,0,1.5511552314152135,0.53,Safe
6,8,1,2,11,2,32,38,0,2.28883615600482,0.6,Safe
17,9,4,1,4,3,34,20,0,2.6010765805333627,0.61,Safe
11,6,2,7,5,5,2,26,0,2.983374500774382,0.4,Safe
11,8,6,7,5,1,37,71,0,2.6429613797124314,0.72,Deadlock
8,7,6,6,7,6,7,65,0,1.4040394804945435,0.86,Deadlock
6,6,0,6,5,7,33,37,0,1.2538354245040775,0.36,Deadlock
6,10,3,4,14,2,32,61,1,1.095906825473862,0.28,Deadlock
14,7,3,2,5,9,41,41,0,1.0039895099036158,0.57,Safe
15,4,6,1,15,8,9,62,0,2.792533595717561,0.8,Deadlock
6,2,4,4,11,8,16,87,1,2.7487038795103356,0.04,Safe
15,1,0,5,11,6,1,98,1,2.0977749472048233,0.51,Safe
10,7,3,0,4,3,25,99,1,2.208469062338823,0.25,Safe
13,10,7,1,10,1,14,66,0,1.9593807617509398,0.42,Safe
7,1,2,5,7,1,11,83,1,1.2465755206982585,0.54,Safe
1,10,3,1,9,7,28,22,0,1.201127781686247,0.06,Safe
8,8,0,5,3,10,10,35,0,2.1704510446233756,0.98,Deadlock
16,9,3,7,3,6,24,83,0,2.590745150729089,0.26,Deadlock
10,4,5,5,1,4,46,34,0,2.152863651441604,0.4,Safe
20,8,0,2,2,6,44,79,1,2.331180413962285,0.69,Deadlock
3,7,0,0,0,5,23,64,0,2.440870487612578,0.31,Safe
3,4,5,2,1,7,19,65,0,1.6102878823163687,0.45,Safe
8,5,0,3,3,8,44,84,1,1.5379152116633852,0.54,Deadlock
11,6,7,7,11,3,2,74,0,1.4369425222079157,0.05,Safe
3,8,6,7,2,7,40,46,0,2.9205721761395456,0.79,Deadlock
18,9,5,2,9,7,17,33,0,2.0921386147728827,0.27,Safe
7,8,5,2,0,4,18,33,0,2.9135533062232817,0.32,Safe
19,3,4,3,5,7,18,61,1,1.7149274830445476,0.49,Safe
7,4,0,6,5,1,7,92,0,1.8071679459723502,0.76,Deadlock
13,9,1,6,3,6,14,37,0,2.6787485295730047,0.53,Deadlock
18,1,3,1,12,3,9,38,0,2.3015773585666874,0.48,Safe
15,8,5,4,5,5,7,86,0,2.5948985423061384,0.83,Deadlock
7,7,3,3,4,6,16,61,1,2.8398514608466776,0.06,Safe
16,8,6,4,12,8,31,78,1,1.341012831471203,0.63,Deadlock
5,1,7,7,13,1,40,82,1,2.1680143608010596,0.18,Deadlock
18,1,3,4,8,7,1,35,0,2.402393863658155,0.07,Safe
17,10,5,6,14,4,40,38,0,1.9105651441587912,0.44,Safe
18,8,7,6,10,6,26,65,0,2.699194869359276,0.21,Safe
13,1,6,3,7,3,49,81,1,1.290974526004059,0.37,Deadlock
3,5,6,1,13,7,49,36,1,1.9372587852133192,0.81,Deadlock
18,2,5,4,8,6,33,86,0,1.6014388473553156,0.27,Safe
9,9,3,7,7,5,16,75,0,2.4073366414260073,0.05,Safe
8,2,7,0,5,6,23,57,1,2.926308036422008,0.18,Safe
9,4,4,5,11,7,46,68,1,1.7147348534821218,0.07,Deadlock
19,5,4,0,10,3,46,61,1,2.050258547876476,0.45,Deadlock
10,5,1,0,12,5,21,58,1,2.6497717821178184,0.03,Safe
17,8,0,4,6,3,5,63,1,1.835956251892405,0.01,Safe
2,9,4,1,2,4,4,42,0,2.7181776850014705,0.76,Deadlock
7,9,0,4,0,6,49,21,1,2.7449999586315674,0.94,Deadlock
14,6,2,2,4,7,48,44,0,1.5363796171446076,0.3,Safe
13,2,0,3,0,3,22,50,1,2.5123848175099255,0.17,Deadlock
15,2,4,5,1,3,28,69,0,1.8929029959107544,0.4,Safe
3,3,6,2,5,2,46,43,1,2.027986143796572,0.86,Deadlock
5,4,5,7,0,10,48,68,1,2.856093073060812,0.64,Deadlock
18,6,3,2,6,2,22,100,0,1.0728616141140843,0.28,Safe
7,7,4,0,1,4,13,30,0,1.080315376990485,0.59,Safe
11,5,4,5,13,7,50,51,0,2.3707816355697187,0.78,Deadlock
3,5,0,0,13,1,38,84,1,1.337649846827165,0.66,Deadlock
5,7,2,2,11,7,10,64,0,1.9714175161661578,0.75,Deadlock
3,7,4,1,15,3,19,38,0,1.412056263344557,0.94,Deadlock
8,6,6,5,11,3,17,62,0,1.0433744667916285,0.41,Safe
16,8,3,6,12,5,36,61,0,1.3982909805063304,0.23,Safe
10,9,4,1,14,10,26,75,0,2.001999360262326,0.28,Safe
10,10,1,5,4,6,17,67,0,1.0974887750743654,0.42,Safe
3,1,0,3,13,3,42,96,1,2.9704298268793385,0.89,Deadlock
13,2,4,7,15,2,35,44,1,1.4349073187015182,0.39,Deadlock
7,2,3,7,5,5,28,83,0,1.9616836806326776,0.03,Safe
9,9,1,4,15,10,10,61,1,1.4271901368264237,0.76,Deadlock
13,3,6,7,12,6,28,86,1,1.4906593279682816,0.22,Safe
19,10,4,5,11,4,36,63,1,2.7288508741460893,0.22,Deadlock
5,1,1,3,14,10,48,65,1,1.0411584056873464,0.9,Deadlock
2,6,4,0,14,4,9,90,1,2.888752365018516,0.09,Safe
18,3,2,4,2,7,0,53,0,2.9705493356258756,0.57,Safe
18,7,3,5,11,2,14,23,1,2.399569798732146,0.57,Safe
17,5,0,4,0,2,15,77,1,2.1832163069621706,0.26,Deadlock
19,9,5,6,7,5,35,97,1,2.5834924105082426,0.1,Deadlock
9,10,3,0,1,9,20,45,1,2.0086689426770254,0.7,Safe
13,8,7,1,9,1,41,48,0,1.2220829558958275,0.08,Safe
8,9,5,7,4,7,10,68,1,1.497427510270453,0.44,Safe
15,1,4,6,1,7,0,53,0,1.8636865334743635,0.72,Deadlock
16,3,2,3,0,2,0,64,1,1.8447919971648747,0.08,Deadlock
2,7,1,1,7,2,3,89,0,1.523367799857381,0.08,Safe
15,3,6,3,3,7,11,27,1,1.5339291713188352,0.15,Safe
5,8,6,4,11,5,19,64,1,2.4065230467632635,0.12,Safe
3,8,1,0,0,5,35,94,1,2.920314308145109,0.33,Deadlock
12,7,6,3,2,8,10,73,0,2.0577141520359064,0.99,Deadlock
17,10,2,0,7,2,43,70,1,2.376776450100046,0.36,Deadlock
2,1,6,7,15,10,39,73,0,1.312706399908891,0.81,Deadlock
2,8,5,5,3,10,26,73,0,2.5606509842142984,0.95,Deadlock
11,5,6,7,4,9,4,84,0,1.2945220303767095,0.77,Deadlock
8,2,0,3,7,5,11,60,1,1.5121044448708048,0.5,Safe
18,7,3,4,11,4,23,78,1,1.741281899467842,0.41,Safe
15,4,4,0,10,1,36,61,1,2.5206402664274763,0.04,Deadlock
5,9,2,6,9,5,26,78,0,2.655948375397063,0.24,Safe
19,9,4,3,9,10,15,85,1,2.2702907068567804,0.77,Deadlock
17,8,6,2,9,1,50,36,1,1.4283201285510716,0.07,Deadlock
10,2,6,4,9,4,11,90,0,2.2618120453009194,0.77,Deadlock
3,3,3,4,15,3,17,57,0,1.6647900174466106,0.58,Safe
17,8,7,1,13,10,50,75,0,2.8921897310543563,0.65,Safe
9,3,4,6,2,5,4,67,0,2.644837354126643,0.31,Safe
15,2,4,4,0,8,33,32,1,1.1197292798074734,0.72,Deadlock
1,7,2,4,5,2,22,39,1,1.3095967946933844,0.11,Safe
6,2,0,2,11,8,36,72,1,2.6045853527807608,0.76,Deadlock
19,5,6,1,13,8,2,89,1,2.9563855289524126,0.44,Safe
12,7,5,0,5,10,6,53,1,1.2488860944696718,0.23,Safe
1,4,4,1,15,8,16,81,0,2.6060919334918555,0.74,Deadlock
10,10,4,5,11,2,39,31,1,1.426196021670802,0.33,Deadlock
13,2,1,6,5,8,50,36,0,1.060123500669848,0.07,Safe
17,2,5,3,5,8,6,78,1,1.2572026695042144,0.61,Safe
4,2,1,4,14,10,16,22,1,1.706507251886929,0.74,Deadlock
17,3,1,3,1,10,4,100,0,1.3198431802139736,0.31,Deadlock
6,10,2,1,11,7,29,80,1,2.355792713000163,0.05,Safe
15,4,1,7,14,4,28,74,0,2.1349825335894614,0.73,Deadlock
1,2,1,5,7,6,34,98,1,1.1622657301800356,0.63,Deadlock
13,7,0,3,6,1,13,87,1,1.485998142457553,0.85,Deadlock
17,1,0,1,6,1,40,57,1,1.7852912923856583,0.4,Deadlock
5,10,3,2,2,5,37,66,1,2.0102947372241924,0.32,Deadlock
11,4,7,0,15,7,42,68,1,1.0872645941549453,0.63,Deadlock
1,9,3,2,10,3,37,55,0,1.0701697345048802,0.33,Safe
2,1,3,5,10,6,43,100,0,1.8550508440155595,0.12,Safe
2,10,1,2,9,7,23,99,0,2.0397945178836414,0.38,Safe
15,4,1,3,9,2,34,40,0,1.4423302898180874,0.65,Safe
10,2,5,3,5,1,26,83,1,1.3172825306924987,0.22,Safe
10,1,5,1,12,7,5,95,0,1.7772928005322537,0.76,Deadlock
3,4,7,4,11,10,1,70,0,2.6912005100600553,0.86,Deadlock
4,2,7,2,9,7,2,96,1,2.6203227139198786,0.96,Deadlock
7,6,5,6,1,10,13,58,0,2.4924272210177176,0.76,Deadlock
2,1,2,6,11,7,19,67,1,2.2507470939476564,1.0,Deadlock
8,3,3,5,7,9,34,22,0,1.573939279152122,0.41,Safe
12,10,7,7,11,2,31,67,1,2.432522273098689,0.69,Deadlock
8,4,3,1,7,7,21,40,1,2.0456883980527216,0.29,Safe
1,4,6,0,1,1,21,88,1,2.903452090672645,0.72,Deadlock
19,2,6,6,9,5,40,24,0,1.290565742056198,0.51,Safe
13,6,3,7,7,7,37,56,0,2.48665407064618,0.57,Safe
3,2,6,5,15,8,22,67,0,1.3250270750371484,0.15,Safe
13,3,7,7,12,9,8,35,0,2.0078756980600074,0.29,Safe
5,7,5,5,8,3,47,72,1,2.9348619684065467,0.12,Deadlock
4,3,1,4,6,1,24,91,0,1.593873228989396,0.24,Safe
2,1,1,7,14,2,36,72,0,1.551218473456348,0.03,Safe
1,2,4,2,15,5,45,48,0,1.6036721228259854,0.18,Safe
17,8,0,6,15,9,2,52,0,2.5106346717791563,0.34,Safe
3,4,0,7,3,9,33,55,1,2.8981650725214028,0.18,Deadlock
6,3,2,2,1,2,30,97,0,1.0737388451031922,0.37,Safe
5,3,2,6,4,10,10,40,1,2.287824199128092,0.54,Safe
18,8,2,2,0,2,41,86,1,1.0144164236607442,0.3,Deadlock
1,7,6,2,3,3,7,54,1,2.191299773440746,0.17,Safe
17,4,1,7,9,9,34,22,0,1.933386236415767,0.1,Safe
17,5,0,2,13,10,45,42,0,1.0835062633990518,0.81,Safe
15,7,3,5,13,4,15,73,0,1.540718240557924,0.3,Safe
20,2,5,1,13,5,35,73,1,2.7299323399290336,0.17,Deadlock
